"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000132466",2951.91886035897,0.261169908025793,0.0522678380520394,4.99676125432556,5.83011736645572e-07,1.91070201794139e-06,"ANKRD17","26057","ankyrin repeat domain 17"
"ENSG00000071189",728.624715429493,0.360331174091102,0.0721414849406091,4.99478454578176,5.89014877339158e-07,1.92994692357148e-06,"SNX13","23161","sorting nexin 13"
"ENSG00000151743",49.1625129136689,1.32243766151672,0.264864792642608,4.99287824675565,5.9486060162342e-07,1.94866760318426e-06,"AMN1","196394","antagonist of mitotic exit network 1 homolog"
"ENSG00000134259",25.9782139646098,-1.87526003899012,0.375736240198018,-4.99089477768191,6.01002322769515e-07,1.96834938510602e-06,"NGF","4803","nerve growth factor"
"ENSG00000167123",2472.61079931955,0.249962141138118,0.0500895504004556,4.99030514627747,6.02839844697838e-07,1.97392882274089e-06,"CERCAM","51148","cerebral endothelial cell adhesion molecule"
"ENSG00000078140",1276.38405135187,-0.306484240643903,0.0614174157092357,-4.99018457720316,6.03216251375813e-07,1.97472259279803e-06,"UBE2K","3093","ubiquitin conjugating enzyme E2 K"
"ENSG00000159140",4707.9531150544,-0.214571117580426,0.0430050642378231,-4.98943836925396,6.05550895628618e-07,1.98192518316113e-06,"SON","6651","SON DNA binding protein"
"ENSG00000173535",58.1361109779608,1.23037592145262,0.246626979460042,4.98881316288418,6.07513668389598e-07,1.98790773639563e-06,"TNFRSF10C","8794","TNF receptor superfamily member 10c"
"ENSG00000177383",426.581298074923,0.458013625620866,0.0918390819322585,4.98713201378366,6.12821929432784e-07,2.00483231875258e-06,"MAGEF1","64110","MAGE family member F1"
"ENSG00000204356",683.621654468473,-0.390328774639034,0.0782683033233913,-4.98706063712998,6.13048289096623e-07,2.00512775958855e-06,"NELFE","7936","negative elongation factor complex member E"
"ENSG00000104894",54.3091886482024,1.25286823550728,0.251244234422655,4.98665467243975,6.1433727481162e-07,2.00889788244368e-06,"CD37","951","CD37 molecule"
"ENSG00000204219",36.7589724487216,-1.55408563285764,0.311745605200303,-4.98510839265594,6.19270861075302e-07,2.02458162167875e-06,"TCEA3","6920","transcription elongation factor A3"
"ENSG00000170345",53.0031250595075,1.29902780290284,0.260623151679218,4.98431468782834,6.21818078662232e-07,2.03245838175293e-06,"FOS","2353","Fos proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000143320",90.5681711105335,-0.968313020777267,0.194286442114252,-4.9839454067919,6.2300664267687e-07,2.0358917737853e-06,"CRABP2","1382","cellular retinoic acid binding protein 2"
"ENSG00000159692",1450.46986988423,0.278061890986783,0.0557954160475086,4.98359741147946,6.24128700483737e-07,2.0391063595055e-06,"CTBP1","1487","C-terminal binding protein 1"
"ENSG00000168014",559.999226199657,0.401208346366955,0.0805541159480693,4.9806064115408,6.33853372037951e-07,2.07041910396616e-06,"C2CD3","26005","C2 calcium dependent domain containing 3"
"ENSG00000107362",234.142781267,0.604168098543346,0.121324455517679,4.97977176955316,6.36593010062968e-07,2.07890710886506e-06,"ABHD17B","51104","abhydrolase domain containing 17B"
"ENSG00000103043",758.660476351011,0.377594614076882,0.0758357264563401,4.97911250700907,6.38765044389086e-07,2.08553815334656e-06,"VAC14","55697","Vac14, PIKFYVE complex component"
"ENSG00000269858",194.1336966658,0.66866889112795,0.134300584948494,4.97889783119256,6.39473864714073e-07,2.08738999294707e-06,"EGLN2","112398","egl-9 family hypoxia inducible factor 2"
"ENSG00000185900",91.3768566254294,0.951728725506357,0.19116479584244,4.97857736468792,6.40533397194632e-07,2.08996185026726e-06,"POMK","84197","protein-O-mannose kinase"
"ENSG00000123728",979.245260747167,0.323016168423815,0.0648812661824424,4.97857374601032,6.40545370990447e-07,2.08996185026726e-06,"RAP2C","57826","RAP2C, member of RAS oncogene family"
"ENSG00000164182",309.539070010227,-0.529083169555289,0.106273907733717,-4.97848607280889,6.40835537655569e-07,2.09044580654444e-06,"NDUFAF2","91942","NADH:ubiquinone oxidoreductase complex assembly factor 2"
"ENSG00000131737",19.4865317167288,-2.32579864902818,0.46753469980546,-4.97460113654865,6.53821222738021e-07,2.13233396342398e-06,"KRT34","3885","keratin 34"
"ENSG00000144306",194.527495980212,-0.655454525569409,0.131820559530222,-4.97232395238876,6.61550374746278e-07,2.15706403163952e-06,"SCRN3","79634","secernin 3"
"ENSG00000143575",899.074005901073,-0.333747079201714,0.0671244240558074,-4.9720661874765,6.62430800270642e-07,2.15945700827001e-06,"HAX1","10456","HCLS1 associated protein X-1"
"ENSG00000270885",209.532968275714,-0.62803415793883,0.126396143369727,-4.96877627113781,6.73767536347399e-07,2.19592789710039e-06,"RASL10B","91608","RAS like family 10 member B"
"ENSG00000167747",329.539445890669,-0.525410005060873,0.105758790530904,-4.96800315532486,6.76458623357567e-07,2.20421118528495e-06,"C19orf48","84798","chromosome 19 open reading frame 48"
"ENSG00000102780",313.525791312577,0.533071197243843,0.107327615183244,4.96676644061935,6.80784969250646e-07,2.21781805411495e-06,"DGKH","160851","diacylglycerol kinase eta"
"ENSG00000125812",301.600017854057,-0.551439474841016,0.111039901394936,-4.96613800907217,6.82993588557864e-07,2.22452143826869e-06,"GZF1","64412","GDNF inducible zinc finger protein 1"
"ENSG00000153201",3212.68722535137,0.260913374952937,0.0525599651110306,4.96410860246518,6.90173176429492e-07,2.24740881003488e-06,"RANBP2","5903","RAN binding protein 2"
"ENSG00000130021",510.430238044765,-0.424772654357183,0.0855735965750224,-4.96382846296269,6.91169941581955e-07,2.25015741087582e-06,"PUDP","8226","pseudouridine 5'-phosphatase"
"ENSG00000196422",326.696439605914,0.531253089552387,0.107029218421163,4.96362673099127,6.91888583610079e-07,2.25199954621143e-06,"PPP1R26","9858","protein phosphatase 1 regulatory subunit 26"
"ENSG00000107263",1891.19488399044,0.264804999644958,0.0533543672678154,4.96313635050256,6.93638499284958e-07,2.25719677687386e-06,"RAPGEF1","2889","Rap guanine nucleotide exchange factor 1"
"ENSG00000196411",1283.25346009259,0.301500095081432,0.0607500427182158,4.96296103823197,6.9426513279196e-07,2.25873720244766e-06,"EPHB4","2050","EPH receptor B4"
"ENSG00000142252",126.556793465267,-0.807645130304441,0.162810316822523,-4.96065081173474,7.02573898024785e-07,2.28526464557256e-06,"GEMIN7","79760","gem nuclear organelle associated protein 7"
"ENSG00000135999",381.130750377422,0.481920172444178,0.0971708668263359,4.95951295057877,7.06701368179372e-07,2.29818286942356e-06,"EPC2","26122","enhancer of polycomb homolog 2"
"ENSG00000160293",960.436137248143,0.336298816637262,0.067814229658989,4.95911873257834,7.0813679368912e-07,2.30234283375033e-06,"VAV2","7410","vav guanine nucleotide exchange factor 2"
"ENSG00000178607",262.177758237457,0.598994671528814,0.120818269785167,4.95781534195048,7.12902721535907e-07,2.31732693206797e-06,"ERN1","2081","endoplasmic reticulum to nucleus signaling 1"
"ENSG00000196950",682.85876399599,-0.388644804957219,0.0784091022912775,-4.9566286770312,7.17268700091742e-07,2.33097503051579e-06,"SLC39A10","57181","solute carrier family 39 member 10"
"ENSG00000099194",4267.43648174311,-0.249256851119341,0.0502879877356573,-4.95658828962453,7.17417745855585e-07,2.33097503051579e-06,"SCD","6319","stearoyl-CoA desaturase"
"ENSG00000136490",173.361793677627,-0.706365908477988,0.142520214145643,-4.95625068143767,7.18664823578383e-07,2.33451227020018e-06,"LIMD2","80774","LIM domain containing 2"
"ENSG00000181938",38.8075513873124,-1.49313891944418,0.30131401435924,-4.95542473395874,7.21724570141966e-07,2.34393493053158e-06,"GINS3","64785","GINS complex subunit 3"
"ENSG00000173692",3091.74435181287,-0.224513242685088,0.0453108553818682,-4.95495485117085,7.23470861785995e-07,2.34908868935933e-06,"PSMD1","5707","proteasome 26S subunit, non-ATPase 1"
"ENSG00000138617",59.5593504447334,-1.17345269098904,0.236851729351426,-4.95437670732793,7.25625085564684e-07,2.35556442974721e-06,"PARP16","54956","poly(ADP-ribose) polymerase family member 16"
"ENSG00000122406",8604.47451376921,-0.186809260025876,0.0377187710227817,-4.95268681773977,7.3195727930866e-07,2.37559708928673e-06,"RPL5","6125","ribosomal protein L5"
"ENSG00000179958",239.387286545347,-0.596055754557093,0.120383106546651,-4.95132391625158,7.37102963400224e-07,2.39177091030218e-06,"DCTPP1","79077","dCTP pyrophosphatase 1"
"ENSG00000055208",1272.57490742139,-0.306404989111632,0.061903008984037,-4.9497592143,7.43053527776578e-07,2.41054873263729e-06,"TAB2","23118","TGF-beta activated kinase 1 (MAP3K7) binding protein 2"
"ENSG00000095319",1765.52377600627,-0.264777916063881,0.0534961591245097,-4.94947525947841,7.44138358279205e-07,2.41353677911948e-06,"NUP188","23511","nucleoporin 188"
"ENSG00000119599",171.822316020758,-0.68355483858564,0.138188179495875,-4.94655071858764,7.55400522539239e-07,2.44952539079941e-06,"DCAF4","26094","DDB1 and CUL4 associated factor 4"
"ENSG00000143387",187.484587594856,0.673646043535971,0.136192381003427,4.94628288728589,7.56440086870909e-07,2.45235679725109e-06,"CTSK","1513","cathepsin K"
"ENSG00000142173",50892.7171467201,0.183582002344835,0.0371182381927908,4.94587058230826,7.58043107707051e-07,2.45701326619453e-06,"COL6A2","1292","collagen type VI alpha 2 chain"
"ENSG00000122359",3305.8770858394,-0.217197649975787,0.0439358022543855,-4.94352302293757,7.67232847096741e-07,2.48625279254876e-06,"ANXA11","311","annexin A11"
"ENSG00000132196",82.2109200610573,1.00599703570593,0.203807861907274,4.93600701313292,7.97382410886201e-07,2.58338579284257e-06,"HSD17B7","51478","hydroxysteroid 17-beta dehydrogenase 7"
"ENSG00000171867",2983.66883497708,-0.254219988141358,0.0515038986849728,-4.9359367859958,7.97669428825049e-07,2.58374770154364e-06,"PRNP","5621","prion protein"
"ENSG00000164932",2413.9662460453,-0.330732171409374,0.0670183613362964,-4.93494864414498,8.01718525208176e-07,2.59629260042147e-06,"CTHRC1","115908","collagen triple helix repeat containing 1"
"ENSG00000050820",3362.59557827244,0.243725943120736,0.0494041274685693,4.93331135694671,8.08471229811565e-07,2.61758545363859e-06,"BCAR1","9564","BCAR1, Cas family scaffold protein"
"ENSG00000163875",788.580108469401,0.357928270294089,0.0725831621326041,4.93128516005104,8.16903792532353e-07,2.6443066317465e-06,"MEAF6","64769","MYST/Esa1 associated factor 6"
"ENSG00000166908",545.578874995492,0.410916779969174,0.0833533430813085,4.9298176267308,8.23064155835318e-07,2.66366261060626e-06,"PIP4K2C","79837","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"ENSG00000126970",178.625376234669,0.68814255859786,0.139675992054146,4.9267060750934,8.36274070844677e-07,2.70581937565507e-06,"ZC4H2","55906","zinc finger C4H2-type containing"
"ENSG00000145781",237.706750323886,-0.588848856664052,0.119540251470238,-4.92594627685437,8.39530634718535e-07,2.71575998561935e-06,"COMMD10","51397","COMM domain containing 10"
"ENSG00000006327",3419.0232318792,0.258960227856804,0.0525728462266146,4.92574107060056,8.40412259798818e-07,2.71801533572854e-06,"TNFRSF12A","51330","TNF receptor superfamily member 12A"
"ENSG00000105662",300.722528575221,0.561668809664272,0.11404823715655,4.92483552282607,8.44313413594478e-07,2.73003314821312e-06,"CRTC1","23373","CREB regulated transcription coactivator 1"
"ENSG00000013583",536.275150359702,-0.422988227087852,0.0859139620246896,-4.9233933241991,8.50562520544419e-07,2.74963597889529e-06,"HEBP1","50865","heme binding protein 1"
"ENSG00000123562",4813.32586551667,-0.214721845470771,0.0436157613611784,-4.92303329735958,8.52129465731177e-07,2.75409738288291e-06,"MORF4L2","9643","mortality factor 4 like 2"
"ENSG00000134864",29.4219448777814,-1.7940782836316,0.364525719848002,-4.92167818605415,8.58052279021189e-07,2.77263198601497e-06,"GGACT","87769","gamma-glutamylamine cyclotransferase"
"ENSG00000164654",236.920738643629,-0.613331152036644,0.124622353529186,-4.92151796742472,8.58755165032174e-07,2.77429496322757e-06,"MIOS","54468","meiosis regulator for oocyte development"
"ENSG00000115760",2394.18369079976,-0.302217453527338,0.0614176039688698,-4.92069755245613,8.62363058432888e-07,2.78534007345692e-06,"BIRC6","57448","baculoviral IAP repeat containing 6"
"ENSG00000132170",319.686770657336,-0.523211029609833,0.106350424575747,-4.91968914742958,8.668176651999e-07,2.79911453762404e-06,"PPARG","5468","peroxisome proliferator activated receptor gamma"
"ENSG00000106829",1007.92369685209,0.325605870583633,0.0662119724039229,4.91762831950226,8.75990342897569e-07,2.82811515303929e-06,"TLE4","7091","transducin like enhancer of split 4"
"ENSG00000129083",4780.7094775587,0.208684028030329,0.0424535629886771,4.91558336542889,8.85184719600199e-07,2.85717310500826e-06,"COPB1","1315","coatomer protein complex subunit beta 1"
"ENSG00000032444",2216.1013242691,0.265670609287604,0.0540676088271248,4.91367410267866,8.93852841078499e-07,2.8845200726549e-06,"PNPLA6","10908","patatin like phospholipase domain containing 6"
"ENSG00000171792",263.151844036067,-0.556715626047579,0.113409552988772,-4.90889533884941,9.15908391738985e-07,2.95504769646435e-06,"RHNO1","83695","RAD9-HUS1-RAD1 interacting nuclear orphan 1"
"ENSG00000168397",826.599650228576,0.335063616941729,0.0682606948967095,4.90858784031923,9.17345398522947e-07,2.95903621874178e-06,"ATG4B","23192","autophagy related 4B cysteine peptidase"
"ENSG00000146826",380.385409417325,0.498396234823861,0.101543635499906,4.90819766665066,9.19171888912567e-07,2.96427905881694e-06,"C7orf43","55262","chromosome 7 open reading frame 43"
"ENSG00000180879",1590.89935528644,0.303127883717125,0.0617633946954215,4.90788897229439,9.20619436859972e-07,2.96829780364084e-06,"SSR4","6748","signal sequence receptor subunit 4"
"ENSG00000118503",196.980128698568,-0.659977504114209,0.134478704044352,-4.90767299405671,9.21633519633904e-07,2.97091750051716e-06,"TNFAIP3","7128","TNF alpha induced protein 3"
"ENSG00000213638",48.9027235191572,1.34338518281653,0.273788039162883,4.90666132430031,9.26397948241492e-07,2.98562277742906e-06,"ADAT3","113179","adenosine deaminase, tRNA specific 3"
"ENSG00000198453",161.77339595034,0.706158113339159,0.143966551243147,4.90501513887432,9.34201337667188e-07,3.0101135361913e-06,"ZNF568","374900","zinc finger protein 568"
"ENSG00000136531",106.067268871506,0.882877894763259,0.180048510583271,4.90355566898697,9.41172534127082e-07,3.03191274491037e-06,"SCN2A","6326","sodium voltage-gated channel alpha subunit 2"
"ENSG00000180263",263.489060726864,0.591332969332552,0.120595958831787,4.90342276027153,9.4180985835988e-07,3.03330281741869e-06,"FGD6","55785","FYVE, RhoGEF and PH domain containing 6"
"ENSG00000144893",18.9907813205522,2.34574550618441,0.478470800689837,4.90258862777504,9.45819189521914e-07,3.04555018902643e-06,"MED12L","116931","mediator complex subunit 12 like"
"ENSG00000160818",419.662816386748,-0.45121348237121,0.0920831419211707,-4.90006610284301,9.58044160917191e-07,3.08424090074215e-06,"GPATCH4","54865","G-patch domain containing 4"
"ENSG00000163754",1242.19996859704,-0.307020571274747,0.0626601438836604,-4.89977443787528,9.59467435772806e-07,3.08814830059393e-06,"GYG1","2992","glycogenin 1"
"ENSG00000152061",334.812333743848,-0.509959877419879,0.104092792792131,-4.89908920436258,9.62819270803213e-07,3.09825991552353e-06,"RABGAP1L","9910","RAB GTPase activating protein 1 like"
"ENSG00000148429",284.986842447117,-0.535092901700905,0.109304378387439,-4.89543886160004,9.80865838873794e-07,3.15564303281423e-06,"USP6NL","9712","USP6 N-terminal like"
"ENSG00000079999",1025.7931741404,0.310410184685649,0.0634128494227999,4.89506760082669,9.8271941472903e-07,3.16091635405422e-06,"KEAP1","9817","kelch like ECH associated protein 1"
"ENSG00000241973",1806.12511093523,0.274729882978453,0.0561368022250877,4.89393538799891,9.88393004106252e-07,3.17847176402311e-06,"PI4KA","5297","phosphatidylinositol 4-kinase alpha"
"ENSG00000116704",574.434987783851,-0.390756761422831,0.0798503294330078,-4.89361489423365,9.90004735952311e-07,3.18296025271928e-06,"SLC35D1","23169","solute carrier family 35 member D1"
"ENSG00000122778",420.925687571598,-0.48681080867084,0.099480983116952,-4.89350621011188,9.90551871999889e-07,3.1840247523521e-06,"KIAA1549","57670","KIAA1549"
"ENSG00000167562",95.4346950082192,0.926047874694576,0.189284807374954,4.89235183497939,9.96381204244469e-07,3.20206414918338e-06,"ZNF701","55762","zinc finger protein 701"
"ENSG00000160688",469.622370069939,0.469104363427053,0.0959033234390002,4.89142968778792,1.00106154998151e-06,3.21640399468662e-06,"FLAD1","80308","flavin adenine dinucleotide synthetase 1"
"ENSG00000052795",332.66389114561,-0.499278433891979,0.10209443316136,-4.89035903752824,1.00652217169354e-06,3.23324406417161e-06,"FNIP2","57600","folliculin interacting protein 2"
"ENSG00000049759",197.164750362415,-0.667484290026342,0.136492672802415,-4.89025730335417,1.00704253409204e-06,3.23421069240541e-06,"NEDD4L","23327","neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"
